"","release_type","run","sex","release_location_rmis_basin","age","brood_year","fishery","gear","release_age","length","y_n","release_length"
"298","one_YO_fall",3,"M","YOCL",4,1988,50,"01",1,855.714285714286,21,121.307906824147
"299","one_YO_fall",3,"M","YOCL",4,1988,50,"21",1,801.275862068965,116,121.307906824147
"300","one_YO_fall",3,"M","YOCL",4,1988,50,"50",1,826.666666666667,36,121.307906824147
"301","one_YO_fall",3,"M","YOCL",4,1988,54,"03",1,995,4,121.307906824147
"302","one_YO_fall",3,"M","YOCL",4,1988,61,"15",1,771,1,121.307906824147
"303","one_YO_fall",3,"M","YOCL",4,1990,50,"01",1,920,3,121.307906824147
"304","one_YO_fall",3,"M","YOCL",4,1990,50,"21",1,815.833333333333,60,121.307906824147
"305","one_YO_fall",3,"M","YOCL",4,1990,50,"50",1,851.666666666667,36,121.307906824147
"306","one_YO_fall",3,"M","YOCL",4,1990,54,"03",1,844,10,121.307906824147
"307","one_YO_fall",3,"M","YOCL",4,1990,54,"18",1,910,1,121.307906824147
"308","one_YO_fall",3,"M","YOCL",4,1991,50,"01",1,844.166666666667,36,121.307906824147
"309","one_YO_fall",3,"M","YOCL",4,1991,50,"21",1,848.321428571429,112,121.307906824147
"310","one_YO_fall",3,"M","YOCL",4,1991,50,"22",1,844,2,121.307906824147
"311","one_YO_fall",3,"M","YOCL",4,1991,50,"50",1,816.666666666667,18,121.307906824147
"312","one_YO_fall",3,"M","YOCL",4,1991,54,"18",1,830,2,121.307906824147
"313","one_YO_fall",3,"M","YOCL",4,1992,21,"13",1,865,1,121.307906824147
"314","one_YO_fall",3,"M","YOCL",4,1992,50,"01",1,875,72,121.307906824147
"315","one_YO_fall",3,"M","YOCL",4,1992,50,"21",1,832.924731182796,186,121.307906824147
"316","one_YO_fall",3,"M","YOCL",4,1992,50,"50",1,882.5,12,121.307906824147
"317","one_YO_fall",3,"M","YOCL",4,1993,21,"13",1,795,1,121.307906824147
"318","one_YO_fall",3,"M","YOCL",4,1993,50,"01",1,853.333333333333,9,121.307906824147
"319","one_YO_fall",3,"M","YOCL",4,1993,50,"21",1,761.928571428571,28,121.307906824147
"320","one_YO_fall",3,"M","YOCL",4,1993,54,"03",1,880,6,121.307906824147
"321","one_YO_fall",3,"M","YOCL",4,1994,21,"13",1,827,1,121.307906824147
"322","one_YO_fall",3,"M","YOCL",4,1994,50,"21",1,813.615384615385,26,121.307906824147
"323","one_YO_fall",3,"M","YOCL",4,1995,50,"01",1,872.5,12,121.307906824147
"324","one_YO_fall",3,"M","YOCL",4,1995,50,"21",1,846.5,4,121.307906824147
"325","one_YO_fall",3,"M","YOCL",4,1996,21,"13",1,789.4,10,121.307906824147
"326","one_YO_fall",3,"M","YOCL",4,1996,50,"21",1,831.416666666667,24,121.307906824147
"327","one_YO_fall",3,"M","YOCL",4,1996,54,"18",1,765,2,121.307906824147
"328","one_YO_fall",3,"M","YOCL",4,1997,21,"13",1,878.925925925926,27,121.307906824147
"329","one_YO_fall",3,"M","YOCL",4,1997,50,"21",1,864.153846153846,26,121.307906824147
"330","one_YO_fall",3,"M","YOCL",4,1997,54,"18",1,936,2,121.307906824147
"331","one_YO_fall",3,"M","YOCL",4,1998,21,"13",1,849.333333333333,18,121.307906824147
"332","one_YO_fall",3,"M","YOCL",4,1998,50,"21",1,877.75,24,121.307906824147
"333","one_YO_fall",3,"M","YOCL",4,1999,21,"13",1,873,25,121.307906824147
"334","one_YO_fall",3,"M","YOCL",4,1999,50,"21",1,905.058823529412,34,121.307906824147
"335","one_YO_fall",3,"M","YOCL",4,1999,50,"22",1,893.4,20,121.307906824147
"336","one_YO_fall",3,"M","YOCL",4,1999,54,"18",1,884.714285714286,7,121.307906824147
"337","one_YO_fall",3,"M","YOCL",4,2000,21,"13",1,858.25,16,121.307906824147
"338","one_YO_fall",3,"M","YOCL",4,2000,50,"22",1,940,4,121.307906824147
"339","one_YO_fall",3,"M","YOCL",4,2000,54,"03",1,930,2,121.307906824147
"340","one_YO_fall",3,"M","YOCL",4,2002,21,"13",1,851.5,4,121.307906824147
"341","one_YO_fall",3,"M","YOCL",4,2002,50,"21",1,870.5,8,121.307906824147
"342","one_YO_summer",2,"F","PRGC",4,1977,50,"01",1,858.125,48,99.3848895224519
"343","one_YO_summer",2,"F","PRGC",4,1984,50,"01",1,848.235294117647,51,99.3848895224519
"344","one_YO_summer",2,"F","PRGC",4,1985,50,"01",1,830.555555555556,54,99.3848895224519
"345","one_YO_summer",2,"F","PRGC",4,1993,50,"01",1,832.5,12,99.3848895224519
"346","one_YO_summer",2,"F","PRGC",4,1995,21,"11",1,820,1,99.3848895224519
"347","one_YO_summer",2,"F","PRGC",4,1995,50,"01",1,852.702702702703,111,99.3848895224519
"348","one_YO_summer",2,"F","PRGC",4,1995,54,"03",1,830,4,99.3848895224519
"349","one_YO_summer",2,"F","PRGC",4,1996,10,"33",1,715,1,99.3848895224519
"350","one_YO_summer",2,"F","PRGC",4,1996,46,"26",1,645,1,99.3848895224519
"351","one_YO_summer",2,"F","PRGC",4,1996,46,"96",1,980,2,99.3848895224519
"352","one_YO_summer",2,"F","PRGC",4,1996,50,"01",1,871.297539149888,447,99.3848895224519
"353","one_YO_summer",2,"F","PRGC",4,1996,54,"03",1,840.769230769231,26,99.3848895224519
"354","one_YO_summer",2,"F","PRGC",4,1998,21,"13",1,900,1,99.3848895224519
"355","one_YO_summer",2,"F","PRGC",4,1998,50,"01",1,881.875,48,99.3848895224519
"356","one_YO_summer",2,"F","PRGC",4,1998,54,"03",1,831.666666666667,12,99.3848895224519
"357","one_YO_summer",2,"F","PRGC",4,1998,55,"16",1,820,3,99.3848895224519
"358","one_YO_summer",2,"F","PRGC",4,1999,24,"11",1,830,6,99.3848895224519
"359","one_YO_summer",2,"F","PRGC",4,1999,50,"01",1,849.518072289157,83,99.3848895224519
"360","one_YO_summer",2,"F","PRGC",4,1999,54,"03",1,831.25,16,99.3848895224519
"361","one_YO_summer",2,"F","PRGC",4,1999,54,"54",1,850,2,99.3848895224519
"362","one_YO_summer",2,"F","PRGC",4,2001,46,"96",1,790,8,99.3848895224519
"363","one_YO_summer",2,"F","PRGC",4,2001,50,"01",1,840.655737704918,183,99.3848895224519
"364","one_YO_summer",2,"F","PRGC",4,2001,54,"03",1,760,6,99.3848895224519
"365","one_YO_summer",2,"F","PRGC",4,2001,54,"54",1,910,2,99.3848895224519
"366","one_YO_summer",2,"F","PRGC",4,2001,56,"20",1,840,1,99.3848895224519
"367","one_YO_summer",2,"F","PRGC",4,2002,46,"96",1,870,4,99.3848895224519
"368","one_YO_summer",2,"F","PRGC",4,2002,50,"01",1,856,30,99.3848895224519
"369","one_YO_summer",2,"F","PRGC",4,2008,24,"19",1,785,4,99.3848895224519
"370","one_YO_summer",2,"F","PRGC",4,2008,46,"96",1,780,4,99.3848895224519
"371","one_YO_summer",2,"F","PRGC",4,2008,50,"01",1,854.096385542169,83,99.3848895224519
"372","one_YO_summer",2,"F","PRGC",4,2008,50,"50",1,835,48,99.3848895224519
"373","one_YO_summer",2,"F","PRGC",4,2008,54,"03",1,790,4,99.3848895224519
"374","one_YO_summer",2,"F","PRGC",4,2008,54,"54",1,750,2,99.3848895224519
"375","one_YO_summer",2,"F","PRGC",4,2009,24,"16",1,820,2,99.3848895224519
"376","one_YO_summer",2,"F","PRGC",4,2009,46,"96",1,765,8,99.3848895224519
"377","one_YO_summer",2,"F","PRGC",4,2009,50,"01",1,797.360406091371,591,99.3848895224519
"378","one_YO_summer",2,"F","PRGC",4,2009,50,"50",1,801.785714285714,84,99.3848895224519
"379","one_YO_summer",2,"F","PRGC",4,2009,54,"03",1,766.666666666667,6,99.3848895224519
"380","one_YO_summer",2,"F","PRGC",5,1977,50,"01",1,920,12,99.3848895224519
"381","one_YO_summer",2,"F","PRGC",5,1984,50,"01",1,931.111111111111,27,99.3848895224519
"382","one_YO_summer",2,"F","PRGC",5,1984,52,"04",1,860,2,99.3848895224519
"383","one_YO_summer",2,"F","PRGC",5,1984,54,"03",1,900,2,99.3848895224519
"384","one_YO_summer",2,"F","PRGC",5,1985,50,"01",1,886.666666666667,18,99.3848895224519
"385","one_YO_summer",2,"F","PRGC",5,1989,50,"01",1,870,15,99.3848895224519
"386","one_YO_summer",2,"F","PRGC",5,1993,50,"01",1,927.142857142857,21,99.3848895224519
"387","one_YO_summer",2,"F","PRGC",5,1995,50,"01",1,913.529411764706,51,99.3848895224519
"388","one_YO_summer",2,"F","PRGC",5,1995,54,"03",1,800,2,99.3848895224519
"389","one_YO_summer",2,"F","PRGC",5,1996,50,"01",1,978.032786885246,61,99.3848895224519
"390","one_YO_summer",2,"F","PRGC",5,1996,54,"03",1,890,10,99.3848895224519
"391","one_YO_summer",2,"F","PRGC",5,1998,50,"01",1,900,18,99.3848895224519
"392","one_YO_summer",2,"F","PRGC",5,1998,54,"03",1,830,2,99.3848895224519
"393","one_YO_summer",2,"F","PRGC",5,1999,24,"11",1,900,2,99.3848895224519
"394","one_YO_summer",2,"F","PRGC",5,1999,46,"96",1,886,10,99.3848895224519
"395","one_YO_summer",2,"F","PRGC",5,1999,50,"01",1,910.277777777778,108,99.3848895224519
"396","one_YO_summer",2,"F","PRGC",5,1999,54,"03",1,888,10,99.3848895224519
"397","one_YO_summer",2,"F","PRGC",5,2001,46,"96",1,807.5,8,99.3848895224519
"398","one_YO_summer",2,"F","PRGC",5,2001,50,"01",1,924.893617021277,141,99.3848895224519
"399","one_YO_summer",2,"F","PRGC",5,2001,54,"03",1,875,4,99.3848895224519
"400","one_YO_summer",2,"F","PRGC",5,2001,54,"54",1,900,2,99.3848895224519
"401","one_YO_summer",2,"F","PRGC",5,2002,46,"96",1,950,2,99.3848895224519
"402","one_YO_summer",2,"F","PRGC",5,2002,50,"01",1,898,15,99.3848895224519
"403","one_YO_summer",2,"F","PRGC",5,2008,50,"01",1,845,24,99.3848895224519
"404","one_YO_summer",2,"F","PRGC",5,2008,54,"03",1,900,2,99.3848895224519
"405","one_YO_summer",2,"F","PRGC",5,2009,24,"19",1,860,2,99.3848895224519
"406","one_YO_summer",2,"F","PRGC",5,2009,46,"96",1,880,2,99.3848895224519
"407","one_YO_summer",2,"F","PRGC",5,2009,50,"01",1,876.923076923077,117,99.3848895224519
"408","one_YO_summer",2,"F","PRGC",5,2009,50,"50",1,820,15,99.3848895224519
"409","one_YO_summer",2,"F","PRGC",5,2009,57,"19",1,860,4,99.3848895224519
"410","one_YO_summer",2,"M","PRGC",3,1977,50,"01",1,610.47619047619,63,97.9303043670049
"411","one_YO_summer",2,"M","PRGC",3,1983,50,"01",1,652.857142857143,21,97.9303043670049
"412","one_YO_summer",2,"M","PRGC",3,1984,50,"01",1,654.666666666667,45,97.9303043670049
"413","one_YO_summer",2,"M","PRGC",3,1984,52,"04",1,690,4,97.9303043670049
"414","one_YO_summer",2,"M","PRGC",3,1986,50,"01",1,626,15,97.9303043670049
"415","one_YO_summer",2,"M","PRGC",3,1989,50,"01",1,643.333333333333,18,97.9303043670049
"416","one_YO_summer",2,"M","PRGC",3,1995,50,"01",1,654.705882352941,34,97.9303043670049
"417","one_YO_summer",2,"M","PRGC",3,1996,50,"01",1,679.380530973451,226,97.9303043670049
"418","one_YO_summer",2,"M","PRGC",3,1998,21,"13",1,648,1,97.9303043670049
"419","one_YO_summer",2,"M","PRGC",3,1998,50,"01",1,748.333333333333,18,97.9303043670049
"420","one_YO_summer",2,"M","PRGC",3,1998,54,"03",1,713.333333333333,6,97.9303043670049
"421","one_YO_summer",2,"M","PRGC",3,2001,46,"96",1,670,2,97.9303043670049
"422","one_YO_summer",2,"M","PRGC",3,2001,50,"01",1,742,30,97.9303043670049
"423","one_YO_summer",2,"M","PRGC",3,2001,54,"03",1,670,2,97.9303043670049
"424","one_YO_summer",2,"M","PRGC",3,2008,24,"19",1,670,2,97.9303043670049
"425","one_YO_summer",2,"M","PRGC",3,2008,46,"96",1,640,2,97.9303043670049
"426","one_YO_summer",2,"M","PRGC",3,2008,50,"01",1,703.576642335766,137,97.9303043670049
"427","one_YO_summer",2,"M","PRGC",3,2008,50,"50",1,697.333333333333,45,97.9303043670049
"428","one_YO_summer",2,"M","PRGC",3,2009,24,"19",1,595,4,97.9303043670049
"429","one_YO_summer",2,"M","PRGC",3,2009,46,"96",1,612.5,8,97.9303043670049
"430","one_YO_summer",2,"M","PRGC",3,2009,50,"01",1,677.211538461538,104,97.9303043670049
"431","one_YO_summer",2,"M","PRGC",3,2009,50,"50",1,725,24,97.9303043670049
"432","one_YO_summer",2,"M","PRGC",3,2009,54,"03",1,550,6,97.9303043670049
"433","one_YO_summer",2,"M","PRGC",4,1977,50,"01",1,840.952380952381,63,97.9303043670049
"434","one_YO_summer",2,"M","PRGC",4,1984,50,"01",1,762,30,97.9303043670049
"435","one_YO_summer",2,"M","PRGC",4,1985,50,"01",1,793.636363636364,33,97.9303043670049
"436","one_YO_summer",2,"M","PRGC",4,1993,50,"01",1,821.666666666667,18,97.9303043670049
"437","one_YO_summer",2,"M","PRGC",4,1995,21,"13",1,770,1,97.9303043670049
"438","one_YO_summer",2,"M","PRGC",4,1995,50,"01",1,812.970297029703,101,97.9303043670049
"439","one_YO_summer",2,"M","PRGC",4,1995,54,"03",1,890,2,97.9303043670049
"440","one_YO_summer",2,"M","PRGC",4,1996,21,"13",1,785.5,2,97.9303043670049
"441","one_YO_summer",2,"M","PRGC",4,1996,50,"01",1,828.55614973262,187,97.9303043670049
"442","one_YO_summer",2,"M","PRGC",4,1996,54,"03",1,845,8,97.9303043670049
"443","one_YO_summer",2,"M","PRGC",4,1998,50,"01",1,863.333333333333,45,97.9303043670049
"444","one_YO_summer",2,"M","PRGC",4,1998,54,"03",1,825,4,97.9303043670049
"445","one_YO_summer",2,"M","PRGC",4,1998,55,"16",1,757.5,2,97.9303043670049
"446","one_YO_summer",2,"M","PRGC",4,1999,24,"11",1,810,2,97.9303043670049
"447","one_YO_summer",2,"M","PRGC",4,1999,50,"01",1,850,42,97.9303043670049
"448","one_YO_summer",2,"M","PRGC",4,1999,54,"03",1,780,12,97.9303043670049
"449","one_YO_summer",2,"M","PRGC",4,2001,24,"11",1,840,2,97.9303043670049
"450","one_YO_summer",2,"M","PRGC",4,2001,46,"96",1,820,4,97.9303043670049
"451","one_YO_summer",2,"M","PRGC",4,2001,50,"01",1,840.25641025641,117,97.9303043670049
"452","one_YO_summer",2,"M","PRGC",4,2001,54,"03",1,725,4,97.9303043670049
"453","one_YO_summer",2,"M","PRGC",4,2002,46,"96",1,910,2,97.9303043670049
"454","one_YO_summer",2,"M","PRGC",4,2002,50,"01",1,834,15,97.9303043670049
"455","one_YO_summer",2,"M","PRGC",4,2008,24,"19",1,760,2,97.9303043670049
"456","one_YO_summer",2,"M","PRGC",4,2008,46,"96",1,775,8,97.9303043670049
"457","one_YO_summer",2,"M","PRGC",4,2008,50,"01",1,841.944444444444,36,97.9303043670049
"458","one_YO_summer",2,"M","PRGC",4,2008,50,"50",1,813.75,24,97.9303043670049
"459","one_YO_summer",2,"M","PRGC",4,2008,54,"03",1,865,4,97.9303043670049
"460","one_YO_summer",2,"M","PRGC",4,2009,24,"10",1,650,2,97.9303043670049
"461","one_YO_summer",2,"M","PRGC",4,2009,24,"16",1,845,8,97.9303043670049
"462","one_YO_summer",2,"M","PRGC",4,2009,24,"19",1,760,6,97.9303043670049
"463","one_YO_summer",2,"M","PRGC",4,2009,46,"96",1,808.333333333333,12,97.9303043670049
"464","one_YO_summer",2,"M","PRGC",4,2009,50,"01",1,769.943262411348,423,97.9303043670049
"465","one_YO_summer",2,"M","PRGC",4,2009,50,"50",1,765.217391304348,69,97.9303043670049
"466","one_YO_summer",2,"M","PRGC",4,2009,54,"03",1,700,2,97.9303043670049
"467","one_YO_summer",3,"F","COWL",3,1977,21,"14",1,712.666666666667,30,88.4933998088399
"468","one_YO_summer",3,"F","COWL",3,1977,23,"17",1,576.666666666667,3,88.4933998088399
"469","one_YO_summer",3,"F","COWL",3,1977,45,"95",1,480,1,88.4933998088399
"470","one_YO_summer",3,"F","COWL",3,1977,50,"01",1,725,12,88.4933998088399
"471","one_YO_summer",3,"F","COWL",3,1977,54,"03",1,790,2,88.4933998088399
"472","one_YO_summer",3,"F","COWL",3,1978,21,"14",1,746,10,88.4933998088399
"473","one_YO_summer",3,"F","COWL",3,1978,50,"01",1,720,15,88.4933998088399
"474","one_YO_summer",3,"F","COWL",3,1980,23,"52",1,540,1,88.4933998088399
"475","one_YO_summer",3,"F","COWL",3,1980,50,"01",1,694.090909090909,66,88.4933998088399
"476","one_YO_summer",3,"F","COWL",3,1980,61,"15",1,710,1,88.4933998088399
"477","one_YO_summer",3,"F","COWL",3,1982,46,"96",1,670,2,88.4933998088399
"478","one_YO_summer",3,"F","COWL",3,1982,50,"01",1,723.333333333333,9,88.4933998088399
"479","one_YO_summer",3,"F","COWL",3,1983,21,"13",1,722,1,88.4933998088399
"480","one_YO_summer",3,"F","COWL",3,1983,50,"01",1,731.951219512195,123,88.4933998088399
"481","one_YO_summer",3,"F","COWL",3,1983,54,"03",1,716.666666666667,12,88.4933998088399
"482","one_YO_summer",3,"F","COWL",3,1984,50,"01",1,717.826086956522,69,88.4933998088399
"483","one_YO_summer",3,"F","COWL",3,1984,54,"03",1,666.666666666667,6,88.4933998088399
"484","one_YO_summer",3,"F","COWL",3,1986,50,"01",1,702.857142857143,21,88.4933998088399
"485","one_YO_summer",3,"F","COWL",3,1988,50,"01",1,733.333333333333,36,88.4933998088399
"486","one_YO_summer",3,"F","COWL",3,1988,54,"03",1,690,2,88.4933998088399
"487","one_YO_summer",3,"F","COWL",3,1989,50,"01",1,672.5,12,88.4933998088399
"488","one_YO_summer",3,"F","COWL",3,1990,50,"01",1,646,30,88.4933998088399
"489","one_YO_summer",3,"F","COWL",3,1990,54,"03",1,690,2,88.4933998088399
"490","one_YO_summer",3,"F","COWL",3,1990,61,"15",1,670,1,88.4933998088399
"491","one_YO_summer",3,"F","COWL",3,1991,50,"01",1,656,30,88.4933998088399
"492","one_YO_summer",3,"F","COWL",3,1992,50,"01",1,701,30,88.4933998088399
"493","one_YO_summer",3,"F","COWL",3,1993,50,"01",1,703.461538461538,78,88.4933998088399
"494","one_YO_summer",3,"F","COWL",3,1993,54,"03",1,740,2,88.4933998088399
"495","one_YO_summer",3,"F","COWL",3,1995,50,"01",1,709.090909090909,33,88.4933998088399
"496","one_YO_summer",3,"F","COWL",3,1995,54,"03",1,735,4,88.4933998088399
"497","one_YO_summer",3,"F","COWL",3,1996,50,"01",1,750,21,88.4933998088399
"498","one_YO_summer",3,"F","COWL",3,1996,54,"03",1,710,2,88.4933998088399
"499","one_YO_summer",3,"F","COWL",3,1998,21,"13",1,703,1,88.4933998088399
"500","one_YO_summer",3,"F","COWL",3,1998,46,"96",1,790,2,88.4933998088399
"501","one_YO_summer",3,"F","COWL",3,1998,50,"01",1,718.378378378378,111,88.4933998088399
"502","one_YO_summer",3,"F","COWL",3,1998,54,"03",1,715,12,88.4933998088399
"503","one_YO_summer",3,"F","COWL",3,1999,50,"01",1,753.333333333333,18,88.4933998088399
"504","one_YO_summer",3,"F","COWL",3,1999,54,"03",1,623.333333333333,6,88.4933998088399
"505","one_YO_summer",3,"F","COWL",3,2000,21,"13",1,682,1,88.4933998088399
"506","one_YO_summer",3,"F","COWL",3,2000,50,"01",1,716.666666666667,9,88.4933998088399
"507","one_YO_summer",3,"F","COWL",3,2000,54,"03",1,660,2,88.4933998088399
"508","one_YO_summer",3,"F","COWL",3,2001,50,"01",1,702.5,12,88.4933998088399
"509","one_YO_summer",3,"F","COWL",3,2002,50,"01",1,750,33,88.4933998088399
"510","one_YO_summer",3,"F","COWL",3,2002,54,"03",1,800,2,88.4933998088399
"511","one_YO_summer",3,"F","COWL",3,2003,50,"01",1,748.75,24,88.4933998088399
"512","one_YO_summer",3,"F","COWL",3,2003,54,"03",1,790,2,88.4933998088399
"513","one_YO_summer",3,"F","COWL",3,2004,50,"01",1,735,36,88.4933998088399
"514","one_YO_summer",3,"F","COWL",3,2004,54,"03",1,750,2,88.4933998088399
"515","one_YO_summer",3,"F","COWL",3,2005,50,"01",1,752.380952380952,63,88.4933998088399
"516","one_YO_summer",3,"F","COWL",3,2006,50,"01",1,735.8,150,88.4933998088399
"517","one_YO_summer",3,"F","COWL",3,2006,54,"03",1,730,2,88.4933998088399
"518","one_YO_summer",3,"F","COWL",3,2007,50,"01",1,733.333333333333,252,88.4933998088399
"519","one_YO_summer",3,"F","COWL",3,2007,54,"03",1,750,2,88.4933998088399
"520","one_YO_summer",3,"F","COWL",3,2008,50,"01",1,744.117647058824,102,88.4933998088399
"521","one_YO_summer",3,"F","COWL",3,2008,54,"03",1,795,4,88.4933998088399
"522","one_YO_summer",3,"F","COWL",3,2009,50,"01",1,729.333333333333,45,88.4933998088399
"523","one_YO_summer",3,"F","COWL",3,2009,54,"03",1,750,2,88.4933998088399
"524","one_YO_summer",3,"F","COWL",4,1977,21,"14",1,856.875,96,88.4933998088399
"525","one_YO_summer",3,"F","COWL",4,1977,50,"01",1,852.142857142857,210,88.4933998088399
"526","one_YO_summer",3,"F","COWL",4,1977,54,"03",1,863.333333333333,12,88.4933998088399
"527","one_YO_summer",3,"F","COWL",4,1977,61,"15",1,810,1,88.4933998088399
"528","one_YO_summer",3,"F","COWL",4,1978,21,"13",1,823,1,88.4933998088399
"529","one_YO_summer",3,"F","COWL",4,1978,50,"01",1,827.090909090909,165,88.4933998088399
"530","one_YO_summer",3,"F","COWL",4,1978,54,"03",1,881.428571428571,14,88.4933998088399
"531","one_YO_summer",3,"F","COWL",4,1980,21,"13",1,748,2,88.4933998088399
"532","one_YO_summer",3,"F","COWL",4,1980,50,"01",1,818.421052631579,285,88.4933998088399
"533","one_YO_summer",3,"F","COWL",4,1980,54,"03",1,830.909090909091,22,88.4933998088399
"534","one_YO_summer",3,"F","COWL",4,1981,50,"01",1,834.090909090909,132,88.4933998088399
"535","one_YO_summer",3,"F","COWL",4,1981,54,"03",1,823.636363636364,22,88.4933998088399
"536","one_YO_summer",3,"F","COWL",4,1982,50,"01",1,830.882352941176,102,88.4933998088399
"537","one_YO_summer",3,"F","COWL",4,1982,61,"15",1,790,1,88.4933998088399
"538","one_YO_summer",3,"F","COWL",4,1983,50,"01",1,828.539325842697,267,88.4933998088399
"539","one_YO_summer",3,"F","COWL",4,1983,54,"03",1,845,36,88.4933998088399
"540","one_YO_summer",3,"F","COWL",4,1984,21,"13",1,835,1,88.4933998088399
"541","one_YO_summer",3,"F","COWL",4,1984,42,"95",1,800,1,88.4933998088399
"542","one_YO_summer",3,"F","COWL",4,1984,50,"01",1,831.411042944785,489,88.4933998088399
"543","one_YO_summer",3,"F","COWL",4,1984,54,"03",1,844,40,88.4933998088399
"544","one_YO_summer",3,"F","COWL",4,1984,61,"15",1,870,1,88.4933998088399
"545","one_YO_summer",3,"F","COWL",4,1985,50,"01",1,817.80487804878,123,88.4933998088399
"546","one_YO_summer",3,"F","COWL",4,1985,54,"03",1,886.666666666667,6,88.4933998088399
"547","one_YO_summer",3,"F","COWL",4,1986,50,"01",1,800.285714285714,105,88.4933998088399
"548","one_YO_summer",3,"F","COWL",4,1986,54,"03",1,824.444444444444,18,88.4933998088399
"549","one_YO_summer",3,"F","COWL",4,1987,50,"01",1,794.444444444444,54,88.4933998088399
"550","one_YO_summer",3,"F","COWL",4,1988,50,"01",1,823.030303030303,99,88.4933998088399
"551","one_YO_summer",3,"F","COWL",4,1988,54,"03",1,815,12,88.4933998088399
"552","one_YO_summer",3,"F","COWL",4,1989,50,"01",1,837.142857142857,21,88.4933998088399
"553","one_YO_summer",3,"F","COWL",4,1989,54,"03",1,800,4,88.4933998088399
"554","one_YO_summer",3,"F","COWL",4,1990,50,"01",1,804.036697247706,327,88.4933998088399
"555","one_YO_summer",3,"F","COWL",4,1990,54,"03",1,782.857142857143,28,88.4933998088399
"556","one_YO_summer",3,"F","COWL",4,1991,50,"01",1,796.774193548387,93,88.4933998088399
"557","one_YO_summer",3,"F","COWL",4,1991,54,"03",1,837.5,8,88.4933998088399
"558","one_YO_summer",3,"F","COWL",4,1992,50,"01",1,829.305555555556,216,88.4933998088399
"559","one_YO_summer",3,"F","COWL",4,1993,50,"01",1,818.472222222222,216,88.4933998088399
"560","one_YO_summer",3,"F","COWL",4,1993,54,"03",1,822.5,8,88.4933998088399
"561","one_YO_summer",3,"F","COWL",4,1994,50,"01",1,817,30,88.4933998088399
"562","one_YO_summer",3,"F","COWL",4,1994,50,"21",1,910,2,88.4933998088399
"563","one_YO_summer",3,"F","COWL",4,1995,46,"96",1,910,2,88.4933998088399
